Material_ID,Bulk_Modulus_K,Shear_Modulus_G,Young_Modulus_E,Poisson_Ratio,Material Class
mp-9969,101.2750971,74.40025574,179.2952344,0.20493695,Metals
mp-9972,89.2084155,68.44716329,163.520019,0.194498144,Metals
mp-17848,183.2987376,41.79001006,116.5153119,0.394056997,Metals
mp-795,52.35682918,37.58995148,90.99340424,0.210342135,Metals
mp-1025028,80.30539226,29.50231454,78.85094829,0.336351902,Metals
mp-1025220,197.3757648,61.46966691,167.0656523,0.358927587,Metals
mp-1025366,191.1703845,34.05345158,96.43435843,0.415926344,Metals
mp-10003,194.1397304,100.9553828,258.1235298,0.278403997,Metals
mp-22312,193.7457522,67.83262341,182.2308313,0.343238859,Metals
mp-22396,187.9102028,103.1982557,261.6891482,0.267895211,Metals
mp-1018720,161.1951554,99.32576264,247.2031393,0.244405946,Metals
mp-1018725,103.1214068,61.90571877,154.7505931,0.249889317,Metals
mp-1018895,84.49705236,49.30803786,123.8360449,0.255738925,Metals
mp-1019100,89.51695015,53.81768965,134.4993496,0.249583088,Metals
mp-1019108,135.4151925,61.11517587,159.3700567,0.303850103,Metals
mp-13962,98.98697271,75.69642934,180.9615292,0.195310867,Metals
mp-13963,51.31078897,39.39127232,94.09493543,0.194362734,Metals
mp-19737,18.66118944,-2.57852863,-8.109079287,0.572423744,Unknown
mp-19917,51.78236499,41.78369177,98.78175663,0.18206114,Metals
mp-20245,86.24763838,45.89728043,116.9471033,0.274009072,Metals
mp-20333,64.74540302,37.91788722,95.17419835,0.255003975,Metals
mp-20690,90.46018394,50.95976332,128.7101368,0.262860426,Metals
mp-20822,85.37854779,52.81153897,131.3517483,0.243589477,Metals
mp-21096,49.75716877,40.17359802,94.96323768,0.181911036,Composites
mp-21249,92.50463035,60.28403346,148.5769048,0.232307265,Metals
mp-21363,100.383077,58.71244855,147.4000406,0.255270767,Metals
mp-21890,74.02846835,43.42216526,108.9621944,0.254684027,Metals
mp-21907,151.9263367,98.57155414,243.1323152,0.233278289,Metals
mp-22179,92.20047354,50.76794963,128.684797,0.267382256,Metals
mp-22256,68.09474958,39.69513341,99.71035793,0.255951919,Metals
mp-22698,103.5700824,60.16375486,151.2116922,0.256667678,Metals
mp-3938,127.0857823,89.38816998,217.2328981,0.215109886,Metals
mp-4628,96.95945011,69.49130954,168.2731906,0.210749888,Metals
mp-505005,96.74174952,48.30223305,124.2309268,0.285974984,Metals
mp-505331,88.36506249,32.02300457,85.71482285,0.33833199,Metals
mp-505332,80.33689771,44.46432783,112.6162818,0.266366628,Metals
mp-5239,88.64496467,53.59393072,133.8141837,0.248408,Metals
mp-5541,156.4148883,94.03937351,235.0189494,0.249577388,Metals
mp-7916,134.8269074,95.37495468,231.5308138,0.213792523,Metals
mp-8654,85.52981879,52.54525999,130.8415941,0.24503708,Metals
mp-9934,35.49579724,25.51021516,61.74012556,0.210105936,Composites
mp-1025053,2520579.449,-74217.60611,-224859.7917,0.514868261,Unknown
mp-8320,69.48797683,44.83718699,110.7014804,0.234482891,Metals
mp-8842,67.46574357,34.60755376,88.66242584,0.280969271,Metals
mp-8982,65.21100344,36.12916397,91.49107867,0.266166562,Metals
mp-30312,100.7332125,41.87336428,110.3322444,0.317451395,Metals
mp-14208,-32.66666667,-1.59E+17,-294,-1,Unknown
mp-15657,177.9625041,6.22E+13,1601.662537,-1,Unknown
mp-7829,201.8526817,9.43E+13,1816.674135,-1,Unknown
mp-4478,82.6858965,23.34087162,64.00051637,0.370996709,Metals
mp-8843,68.75649072,24.29112996,65.19568187,0.341964782,Metals
mp-971914,78.26133985,28.20183114,75.53264849,0.3391444,Metals
mp-1018009,44.93378064,41.97843701,96.03049073,0.143807364,Composites
mp-13082,220.3389749,110.2727273,283.5204864,0.285542188,Metals
mp-961653,226.0392551,121.4633563,309.0360347,0.272136898,Metals
mp-999558,198.3791705,99.49102551,255.7230441,0.285156339,Metals
mp-999576,218.8384397,123.5890038,312.0277836,0.262360622,Metals
mp-754940,39.27790997,26.85326784,65.60825975,0.221606624,Composites
mp-1008224,222.2183319,107.1809764,277.0072829,0.292240901,Metals
mp-1018068,227.0750769,64.33323578,176.3460226,0.370567021,Metals
mp-10181,149.8377965,79.06382669,201.7127165,0.275632138,Metals
mp-20586,216.418022,102.4506591,265.4626402,0.295563359,Metals
mp-3464,232.7326931,118.5213604,303.9650418,0.282321772,Metals
mp-3657,206.7137801,100.4112211,259.2558235,0.290970375,Metals
mp-4492,218.6928367,116.7374736,297.3111945,0.273417975,Metals
mp-4595,243.6265416,64.58945015,178.0350032,0.378204976,Metals
mp-5436,200.0827082,96.90115785,250.2967717,0.291505578,Metals
mp-5529,237.1814261,94.03792442,249.1818222,0.324900691,Metals
mp-7473,105.395768,63.94135544,159.5573837,0.247685341,Metals
mp-861876,39.95333761,23.2506033,58.41951531,0.256301064,Composites
mp-862556,142.6101645,-12.16054556,-37.54891761,0.543882938,Unknown
mp-862669,219.3071276,132.1656516,330.1709981,0.249080204,Metals
mp-862698,56.49438076,17.25776075,46.98862658,0.361376695,Metals
mp-862733,64.6486694,30.61102235,79.31462546,0.295523955,Metals
mp-862790,246.9435517,114.2580996,296.9723398,0.299568,Metals
mp-862814,200.7157601,44.35579831,123.9378011,0.397086805,Metals
mp-863654,62.30569281,24.80817482,65.70408802,0.324242684,Metals
mp-863696,54.97836813,28.02685285,71.86823714,0.282131774,Metals
mp-863697,55.75534355,32.31171841,81.24131434,0.257149392,Metals
mp-863743,67.21139533,26.38094837,69.9861577,0.326452649,Metals
mp-864672,245.128655,87.34346912,234.2124592,0.340755419,Metals
mp-864966,247.4121264,125.7737676,322.6478384,0.28265156,Metals
mp-864970,252.1589757,111.0615855,290.5307108,0.307971202,Metals
mp-864997,139.6013247,55.86583747,147.8722736,0.323458846,Metals
mp-865015,208.5006857,50.0698055,139.0766908,0.388827951,Metals
mp-865026,242.883789,133.2002051,337.8418558,0.268173182,Metals
mp-865468,75.34223696,23.51951673,63.90846768,0.358626294,Metals
mp-865472,258.7652255,109.4388928,287.7507854,0.314664184,Metals
mp-865506,286.5466108,125.5355046,328.6176056,0.308863205,Metals
mp-865507,250.0459664,120.4171811,311.282399,0.29251655,Metals
mp-865545,74.42822957,22.91279275,62.34112266,0.360399916,Metals
mp-865547,68.26854908,27.97432223,73.837528,0.319737568,Metals
mp-865652,207.7788464,108.792702,277.8790787,0.27710349,Metals
mp-865669,228.9205408,87.16514056,232.0439461,0.331059324,Metals
mp-865680,283.8812788,135.9662468,351.7425086,0.293492013,Metals
mp-865681,244.9968571,131.2620973,334.1163868,0.272707025,Metals
mp-865791,253.029462,138.1837526,350.7085884,0.268993575,Metals
mp-865792,196.8009615,94.76132349,244.9662055,0.292543184,Metals
mp-865855,57.83011888,18.20420428,49.42634591,0.357553045,Metals
mp-865901,226.5233577,134.9500018,337.7742996,0.251479418,Metals
mp-865904,268.2800131,109.0246428,288.0537989,0.321049038,Metals
mp-865933,230.9662355,129.9231788,328.2251147,0.263150723,Metals
mp-865965,40.87508655,30.32136066,72.9306352,0.202628009,Composites
mp-866062,228.5173098,109.0710743,282.2994743,0.294107884,Metals
mp-866086,213.9928406,100.245999,260.1198551,0.297407665,Metals
mp-866087,179.2027772,76.32792079,200.5152456,0.313511776,Metals
mp-866204,66.6129175,22.39564722,60.41618499,0.348837665,Metals
mp-866289,48.8152678,24.26815537,62.45481392,0.286764754,Composites
mp-867107,286.2588435,149.6572434,382.3418005,0.277391564,Metals
mp-867293,171.8672308,117.9706553,288.013846,0.220701221,Metals
mp-867835,247.2214442,122.5204976,315.4501672,0.287336297,Metals
mp-867902,186.5129892,103.1782639,261.3434049,0.266465412,Metals
mp-972810,286.172686,100.3636665,269.5765844,0.342998885,Metals
mp-972970,179.1888315,-18.36957277,-57.05850571,0.553071114,Unknown
mp-977384,204.4898996,66.28573936,179.4658356,0.353728851,Metals
mp-983586,49.65500018,16.89291447,45.51702606,0.347222415,Composites
mp-999508,170.7368571,40.69985437,113.1117882,0.38958468,Metals
mp-11560,203.6897894,104.3718929,267.4369097,0.281173036,Metals
mp-8648,189.3268346,116.6869122,290.4003738,0.244357093,Metals
mp-16053,45.2301999,33.62068775,80.83355845,0.202140168,Composites
mp-27454,27.66177488,18.06244521,44.50126555,0.231872679,Composites
mp-10456,192.89965,102.1148414,260.3960977,0.275015923,Metals
mp-10457,169.5367542,95.09705134,240.3515833,0.263717328,Metals
mp-10469,215.374374,83.80704472,222.5541778,0.327777269,Metals
mp-10470,221.306954,116.7697789,297.9127257,0.275641388,Metals
mp-13472,189.8599792,100.4029532,256.0700068,0.275211529,Metals
mp-15642,44.149525,35.0428253,83.13332387,0.186167541,Composites
mp-16253,31.11588194,19.41484966,48.21631079,0.241737939,Composites
mp-19728,124.9730008,65.88206894,168.1060313,0.275810201,Metals
mp-19809,163.3042555,87.98101873,223.7592377,0.271633592,Metals
mp-19967,105.9192743,61.70321448,155.0094252,0.256088735,Metals
mp-20083,110.5729916,65.57952596,164.2641974,0.25240458,Metals
mp-20192,163.4610241,96.06115976,240.9782418,0.254295922,Metals
mp-20255,148.0501442,80.41491457,204.2623628,0.270052725,Metals
mp-20281,146.1793536,76.35497024,195.0962155,0.277560681,Metals
mp-20380,91.68637517,49.13687793,125.0682908,0.272651988,Metals
mp-20436,234.5138291,121.3828919,310.5662862,0.279283602,Metals
mp-20492,148.268348,75.56669725,193.7794394,0.282174863,Metals
mp-20557,105.5275168,64.89845592,161.5733288,0.244816433,Metals
mp-20733,151.4395437,81.07616753,206.3958048,0.272851265,Metals
mp-20949,165.258071,90.30859537,229.1792499,0.268867315,Metals
mp-21069,132.1853792,55.87559386,146.9247722,0.314749088,Metals
mp-21248,244.5588803,123.8332331,317.851327,0.283384594,Metals
mp-21306,185.9841065,102.4926681,259.761326,0.267219064,Metals
mp-21316,258.6037891,127.3541556,328.1883523,0.288487017,Metals
mp-21371,217.0235382,117.2305355,298.0290612,0.271123858,Metals
mp-21851,172.124472,79.0942706,205.7652142,0.300759288,Metals
mp-22206,115.8270555,68.59607179,171.8611896,0.25270431,Metals
mp-22227,146.3134327,89.79269767,223.6306442,0.245260751,Metals
mp-22258,188.9772992,108.8404818,273.9316201,0.258408707,Metals
mp-22426,134.7987377,73.21335603,185.9711729,0.270063162,Metals
mp-22440,158.5967864,86.5719979,219.7344192,0.269084834,Metals
mp-22489,153.1323392,88.57446309,222.7716895,0.257539034,Metals
mp-22522,145.3687129,86.84539206,217.2695156,0.250898352,Metals
mp-22565,159.6687906,72.91553886,189.8475511,0.301831915,Metals
mp-22701,129.6930988,64.55244613,166.099622,0.286547853,Metals
mp-22722,194.9857123,86.49196692,226.0518022,0.306779174,Metals
mp-22801,137.2426767,72.75440034,185.4867631,0.27474601,Metals
mp-28024,126.9030491,50.76666426,134.3806509,0.323512711,Metals
mp-505206,32.94017094,23.76091206,57.4654484,0.20924332,Composites
mp-505822,193.846625,79.71886725,210.3247812,0.319165641,Metals
mp-510409,176.8878819,106.8220272,266.7663076,0.248648405,Metals
mp-5473,50.63870352,41.18552964,97.20392019,0.180073694,Metals
mp-672645,188.5068718,90.95702911,235.0639455,0.292170313,Metals
mp-8983,102.5208418,41.8583301,110.5319289,0.320309824,Metals
mp-9225,152.037116,63.89508273,168.1321841,0.315689541,Metals
mp-13572,175.2549364,78.22221012,204.2750128,0.305735369,Metals
mp-18468,205.3875009,117.8485173,296.7823455,0.259168771,Metals
mp-1070857,167.8759986,63.9977021,170.3465923,0.330880537,Metals
mp-1070859,152.1128574,73.01330034,188.8278116,0.293105576,Metals
mp-15896,63.42621193,30.45040077,78.74896037,0.293069358,Metals
mp-675120,51.85115576,26.51408263,67.95869148,0.281558416,Metals
mp-604496,94.35906434,68.76585255,165.9777969,0.206832975,Metals
mp-9929,122.8020589,78.32680247,193.7807091,0.237001276,Metals
mp-998971,215.2317884,94.95197145,248.3370081,0.307698009,Metals
mp-1129406,84.22547939,56.2085812,137.9404944,0.22704124,Metals
mp-542170,141.2302034,68.39098245,176.6573929,0.29152548,Metals
mp-640551,74.09079435,35.41177117,91.63612084,0.293865258,Metals
mp-570102,187.6678438,79.00677917,207.8522491,0.315407686,Metals
mp-20738,188.0327726,125.1218976,307.2213368,0.227688129,Metals
mp-10162,58.38301266,28.53961181,73.62244619,0.289829145,Metals
mp-2105,144.8521009,99.06829468,242.0283026,0.221522503,Metals
mp-1620,220.0307486,190.3420811,443.2205796,0.164273757,Ceramics
mp-2592,206.2983137,181.6014418,421.2094496,0.15970844,Ceramics
mp-8937,190.1052885,174.5038933,400.8580777,0.148564855,Ceramics
mp-12769,85.66814296,23.92871997,65.67171265,0.372236224,Metals
mp-12770,88.18995532,23.28226246,64.19738938,0.378675923,Metals
mp-1727,54.07547726,36.27790337,88.94367187,0.225865659,Metals
mp-1898,90.1021809,49.43465612,125.3749379,0.268087489,Metals
mp-2062,79.78251179,38.46207693,99.41128289,0.292328585,Metals
mp-21192,79.59719691,27.26378362,73.40985622,0.346288858,Metals
mp-27760,80.88566954,30.35269423,80.93442,0.333232882,Metals
mp-2844,106.4689072,46.80246192,122.4629659,0.308296198,Metals
mp-862,62.33114061,32.33848656,82.71141628,0.278838701,Metals
mp-884,82.46723972,29.30504749,78.6043567,0.341140237,Metals
mp-10711,1.51E+12,-7.57E+12,3.37E+13,-3.224565489,Unknown
mp-496,58.2456215,32.83787165,82.92897539,0.262703263,Metals
mp-7275,52.12057344,35.12366115,86.04306041,0.224858935,Metals
mp-2291,141.6916009,37.14046136,102.4683227,0.379470246,Metals
mp-2379,173.6362975,57.91554846,156.3620439,0.349914211,Metals
mp-27930,32.65693756,30.17933572,69.21632359,0.146750284,Composites
mp-505071,163.4505135,41.39990076,114.5300428,0.383216393,Metals
mp-1069,134.1073384,97.30201558,235.0572065,0.207874293,Metals
mp-1515,127.9443326,98.88362359,235.8824784,0.192727723,Metals
mp-2582,143.8950884,116.7577626,275.7037823,0.180665748,Metals
mp-28665,126.0641982,66.52861452,169.7285546,0.275605661,Metals
mp-28795,120.0310405,63.36233059,161.6439649,0.275552551,Metals
mp-13583,121.8835406,70.29376119,176.877775,0.258132813,Metals
mp-31011,106.3288038,65.49574407,163.0160365,0.244478086,Metals
mp-31093,102.8583084,62.94397484,156.8393882,0.245864982,Metals
mp-3618,110.7488663,76.84255764,187.2257772,0.218242748,Metals
mp-4022,167.7102469,97.62766841,245.2873587,0.256238947,Metals
mp-9902,120.347487,78.58163995,193.6061418,0.231878986,Metals
mp-505296,69.08199688,56.10680726,132.4600795,0.180427884,Metals
mp-7350,69.15623888,48.96564883,118.8472571,0.213577885,Metals
mp-975044,164.2986735,71.7967765,188.0049415,0.309285393,Metals
mp-10152,165.8940557,23.19929259,66.49809087,0.433192211,Metals
mp-19953,129.5285251,92.60124442,224.3422286,0.211334848,Metals
mp-20401,140.9809933,92.31793208,227.3327185,0.231248975,Metals
mp-3896,179.9394831,63.63043937,170.7628554,0.341833068,Metals
mp-9906,238.5649707,13.98518601,41.15142992,0.471250718,Metals
mp-10453,161.0323819,77.39550079,200.1250815,0.292872838,Metals
mp-12097,167.8286406,105.742989,262.1679899,0.239647149,Metals
mp-12100,128.9504673,68.58947939,174.779674,0.274099728,Metals
mp-12101,179.7748926,84.50368991,219.1705012,0.296810242,Metals
mp-12137,70.1993992,17.89854008,49.4895505,0.382502436,Metals
mp-15968,118.7947929,94.19126303,223.5027262,0.186430243,Metals
mp-16250,128.9052937,54.35003185,142.9583641,0.315163572,Metals
mp-19753,37.87634605,-0.411687772,-1.239554328,0.505454391,Unknown
mp-20115,101.0546612,45.34115623,118.3265666,0.304847256,Metals
mp-20596,187.1713326,67.18880468,180.0252242,0.339696584,Metals
mp-20924,177.4111071,99.83874265,252.206237,0.263067975,Metals
mp-20950,140.1476082,55.4742844,147.0241207,0.325155631,Metals
mp-21240,142.7694999,88.71075512,220.4689869,0.242628284,Metals
mp-22374,188.1432803,62.32946378,168.3929176,0.350829186,Metals
mp-2877,115.7591809,76.0002559,187.0628382,0.230672423,Metals
mp-28838,136.8415404,83.48255702,208.1243752,0.246514138,Metals
mp-2893,153.4567633,90.36711565,226.6179933,0.25387422,Metals
mp-2917,119.4975466,76.60828784,189.3595642,0.235894767,Metals
mp-2924,132.0564945,73.15791383,185.2625679,0.266182687,Metals
mp-2965,123.7717136,80.90282694,199.2873794,0.231646575,Metals
mp-3018,119.3254183,78.70419301,193.5573191,0.229650617,Metals
mp-3035,144.2186076,79.53305733,201.5493211,0.267078922,Metals
mp-3097,152.1491555,90.95461373,227.5256407,0.250764702,Metals
mp-3108,158.9626756,85.8713659,218.3048037,0.271115239,Metals
mp-3148,150.0789893,48.13950063,130.468737,0.355111035,Metals
mp-3166,183.4106568,96.05985789,245.3467732,0.277051511,Metals
mp-3218,136.3893142,53.95457337,143.006317,0.325247408,Metals
mp-3239,133.9283795,96.53394437,233.5004149,0.209421289,Metals
mp-3292,113.8837873,96.78488357,226.258807,0.168874718,Metals
mp-3301,135.618578,54.56465768,144.3365589,0.322619485,Metals
mp-3388,380.8514385,97.70204418,270.0164962,0.381836473,Ceramics
mp-3390,118.7262013,77.08484394,190.1104668,0.233124808,Metals
mp-3412,85.95605125,62.47732882,150.8769217,0.207453364,Metals
mp-3437,137.7740826,92.37632155,226.5056173,0.225993921,Metals
mp-3441,151.491507,90.07741513,225.5316016,0.251876518,Metals
mp-3456,120.1525363,77.27413152,190.8980737,0.235200383,Metals
mp-3489,120.6580718,81.29646988,199.1597474,0.224897881,Metals
mp-3507,138.7612327,49.27292931,132.1741504,0.341245104,Metals
mp-3585,150.2257832,102.3311119,250.1859419,0.222433419,Metals
mp-3587,156.413376,63.41406622,167.593299,0.321420538,Metals
mp-3651,141.4929341,50.44995598,135.2725215,0.340660451,Metals
mp-3678,152.5308277,81.38489884,207.287648,0.273501909,Metals
mp-3826,126.816589,57.78446506,150.4954519,0.302213768,Metals
mp-3854,125.8195371,81.64217046,201.3710813,0.23325409,Metals
mp-3895,156.3872371,89.61030241,225.718478,0.259444907,Metals
mp-3958,175.5258059,87.28807068,224.6286575,0.286708801,Metals
mp-3999,149.0702027,49.41509698,133.4946339,0.350747465,Metals
mp-4007,148.7209924,72.76672,187.6891028,0.289663069,Metals
mp-4013,137.2199465,82.43872206,206.0522762,0.249729927,Metals
mp-4014,108.7068137,74.76075088,182.4556218,0.220263438,Metals
mp-4065,176.1213576,106.6031607,266.1174176,0.248168516,Metals
mp-4072,144.4205987,82.98991574,208.9466773,0.258867873,Metals
mp-4088,119.1364308,75.01284512,186.0008004,0.239792999,Metals
mp-4090,143.3823226,90.46504798,224.235697,0.239349904,Metals
mp-4105,114.1034827,77.19074081,188.9615413,0.223990982,Metals
mp-4131,155.1262255,92.36698442,231.2108976,0.251588428,Metals
mp-4148,135.3005504,54.42322867,143.9666593,0.3226582,Metals
mp-4177,155.9574305,80.80219886,206.7078601,0.279097989,Metals
mp-4228,122.144233,90.32360717,217.3863133,0.203374844,Metals
mp-4250,132.8715362,54.95592439,144.8919145,0.318255639,Metals
mp-4275,128.8816748,57.06674636,149.1817999,0.307081702,Metals
mp-4305,122.8048822,77.11383443,191.2999995,0.240374058,Metals
mp-4323,124.4326339,58.60885913,151.9672725,0.296453085,Metals
mp-4433,167.2356546,111.4846536,273.6467305,0.227284301,Metals
mp-4439,126.4922535,69.58014338,176.3966694,0.267579088,Metals
mp-4458,149.8858996,85.46376705,215.4432775,0.260436352,Metals
mp-4466,120.3635467,74.90556997,186.1096467,0.242295111,Metals
mp-4537,84.003669,9.862934419,28.47440285,0.443505637,Metals
mp-4611,164.3335376,60.41195241,161.4516805,0.336256106,Metals
mp-4653,174.208267,105.5220453,263.3863638,0.24801582,Metals
mp-4692,114.6830474,74.60397697,183.9286495,0.232700032,Metals
mp-4767,168.4047708,83.63345091,215.26523,0.286956521,Metals
mp-4768,94.90504074,60.47113131,149.632658,0.237223901,Metals
mp-4793,143.6824281,51.75210926,138.6141312,0.339212383,Metals
mp-4815,139.1027919,86.47308807,214.8904626,0.242527978,Metals
mp-4822,132.5829375,54.46826954,143.7231612,0.319329239,Metals
mp-4881,123.2941634,72.07132891,180.9550328,0.255388485,Metals
mp-4896,143.5596604,54.104375,144.1981256,0.332592102,Metals
mp-4903,116.8993966,76.28032762,187.9582114,0.232022838,Metals
mp-4904,133.7528724,81.40431417,203.0248052,0.247015022,Metals
mp-4939,148.5161569,83.94394468,211.907263,0.262195051,Metals
mp-4954,121.0617389,55.8221835,145.1558502,0.300162777,Metals
mp-4985,129.1414365,81.64333912,202.2988435,0.238918237,Metals
mp-5022,157.1674812,79.24167046,203.5208746,0.284178346,Metals
mp-5112,122.4488158,87.93125018,212.8452538,0.210293573,Metals
mp-5129,134.8253077,96.39861028,233.5370294,0.211309109,Metals
mp-5165,169.4589542,90.71528873,230.9371961,0.272868109,Metals
mp-5173,112.5675568,48.99244279,128.3559957,0.309957091,Metals
mp-5176,127.4420118,74.33054426,186.6950148,0.255843184,Metals
mp-5219,174.0106827,88.54845604,227.1205756,0.282464911,Metals
mp-5288,147.3291326,83.74300687,211.2110315,0.261066681,Metals
mp-5292,117.2137108,58.99479181,151.5575782,0.284499644,Metals
mp-5346,121.4644431,75.67528953,187.985938,0.242056285,Metals
mp-5386,157.3076013,89.82421257,226.3835482,0.260147691,Metals
mp-5399,146.0090011,84.33386384,212.1551133,0.257828728,Metals
mp-5400,134.7346718,48.71786118,130.4327929,0.338654754,Metals
mp-5423,115.9437339,77.32716358,189.7890464,0.227182258,Metals
mp-5429,170.2810003,89.81579151,229.1572306,0.275706792,Metals
mp-5452,113.094281,76.99538102,188.2626349,0.22255798,Metals
mp-5486,98.03617892,56.23965179,141.6353408,0.259212462,Metals
mp-5508,143.726772,66.03585621,171.7966728,0.300783261,Metals
mp-5526,119.1723651,83.54858098,203.1673349,0.215863468,Metals
mp-5556,163.3343104,84.93035482,217.1527923,0.278416844,Metals
mp-5605,90.23405709,51.81816676,130.4781925,0.259000469,Metals
mp-5627,117.2186073,79.76921195,195.0603622,0.222654439,Metals
mp-567203,138.1218621,82.65525907,206.728723,0.25054791,Metals
mp-567513,179.1016527,105.0302999,263.5693753,0.254730185,Metals
mp-567749,169.4401927,89.55473329,228.4214431,0.275317533,Metals
mp-567769,104.2730219,41.53669472,110.0036022,0.324173757,Metals
mp-568371,159.2154078,78.49448221,202.2469814,0.288287888,Metals
mp-568402,90.99238314,45.91529366,117.9127281,0.284024545,Metals
mp-568673,153.7582349,81.36714055,207.499315,0.27508054,Metals
mp-5688,134.0136632,81.42982044,203.1443775,0.247358624,Metals
mp-569247,186.8387114,91.10432671,235.1005597,0.290282076,Metals
mp-569344,154.970088,110.8456618,268.5163117,0.211217054,Metals
mp-569737,149.7124462,50.3267845,135.7673375,0.348857659,Metals
mp-570452,116.1009524,45.48304816,120.6889994,0.326747044,Metals
mp-571147,187.5824659,78.29721904,206.2019793,0.316789931,Metals
mp-571367,159.8418838,108.0817354,264.6050701,0.224097064,Metals
mp-571485,137.703146,52.40278757,139.5113915,0.331144754,Metals
mp-571586,152.4390304,90.08012677,225.7694058,0.253158793,Metals
mp-571665,151.123636,46.97346821,127.6904765,0.359176588,Metals
mp-5720,159.4835006,80.01693283,205.656441,0.285080755,Metals
mp-5752,176.2031543,106.3944414,265.7043909,0.248676093,Metals
mp-5786,-59.42289759,94.62668516,605.0419859,2.19699451,Unknown
mp-5835,137.8253221,96.77811065,235.2676321,0.215500233,Metals
mp-5852,147.0122077,89.25389468,222.6943627,0.247533027,Metals
mp-5948,133.0382401,77.11828267,193.8906478,0.257099102,Metals
mp-5976,122.1321358,96.89355833,229.8870317,0.186286455,Metals
mp-672294,105.6220741,81.82042893,195.0865183,0.192162647,Metals
mp-6969,125.0924003,67.0489058,170.6563911,0.27262622,Metals
mp-7364,94.07877304,38.7316533,102.1735519,0.318992906,Metals
mp-7365,86.6617147,42.45685586,109.4902671,0.289429762,Metals
mp-7600,148.3625809,90.46277227,225.546629,0.24662678,Metals
mp-7707,181.8656256,84.23041119,218.8973874,0.299396407,Metals
mp-7875,49.1630807,40.2077662,94.78381703,0.17867549,Composites
mp-7877,86.73640745,56.71081475,139.6883309,0.231584589,Metals
mp-7880,72.10269677,42.05109474,105.6203053,0.255856785,Metals
mp-8375,151.2482034,40.44634719,111.4082225,0.37723466,Metals
mp-8528,157.7054795,87.91666713,222.4190695,0.264942569,Metals
mp-1025017,51189522.87,-1.89E+13,460709455.4,-1.000012208,Unknown
mp-30043,-55490441.95,-4.62E+12,-499395987.4,-0.999945966,Unknown
mp-569482,170.2707012,1.35E+13,1532.43631,-1,Unknown
mp-571044,-132543229.5,-8.12E+13,-1192883221,-0.99999265,Unknown
mp-978500,264.3131781,101.1875295,269.2086923,0.330246393,Metals
mp-28945,108.6126194,58.90353272,149.6563775,0.270351459,Metals
mp-4276,111.0958957,47.92565481,125.701508,0.311421914,Metals
mp-21662,181.3343217,47152.10457,1613.394846,-0.982891592,Unknown
mp-504741,181.4274779,94.92896926,242.493345,0.277235742,Metals
mp-505554,172.6705783,113.0005136,278.2937679,0.231382757,Metals
mp-13916,49.88719998,37.68997102,90.32336376,0.198241353,Composites
mp-22307,140.4426264,86.43971947,215.1740114,0.244647789,Metals
mp-1025390,88.29369034,55.84059302,138.3546958,0.238836197,Metals
mp-1025393,117.8907499,66.71457647,168.3813065,0.2619529,Metals
mp-1025408,127.8524024,59.21479696,153.8868442,0.299395186,Metals
mp-1025413,132.7574035,78.02769662,195.7354772,0.254269226,Metals
mp-1025420,103.5434393,70.40578294,172.1897533,0.22283814,Metals
mp-1025453,123.9382033,44.86052707,120.0921142,0.338505386,Metals
mp-1025554,91.88811348,57.4537875,142.6337306,0.241290929,Metals
mp-12382,126.8825727,67.17783904,171.301687,0.274986584,Metals
mp-27388,66.38310904,44.67588843,109.4698893,0.225156266,Metals
mp-3128,125.5440666,60.62068157,156.6487149,0.292040199,Metals
mp-4171,113.3595408,68.70880005,171.4807706,0.247880697,Metals
mp-4196,114.6160818,82.3754867,199.3647779,0.210097724,Metals
mp-4283,117.5140071,62.27023154,158.7672964,0.274825004,Metals
mp-4969,128.8493719,62.89725927,162.2854639,0.290083747,Metals
mp-5150,130.258878,68.30304294,174.422227,0.276826182,Metals
mp-5170,120.2418173,63.66883384,162.3511647,0.274965748,Metals
mp-5493,107.1077021,69.85697472,172.1457293,0.232129863,Metals
mp-8742,129.8676159,62.31873167,161.1754545,0.293154163,Metals
mp-9527,107.0704077,76.80520697,185.9523322,0.210545089,Metals
mp-973633,130.057637,65.40907934,168.0543882,0.284641138,Metals
mp-1025309,166.1606405,108.4912768,267.2981622,0.231887807,Metals
mp-27861,182.0142414,110.7335252,276.1910277,0.247097603,Metals
mp-569496,112.5690019,35.26592446,95.79421552,0.358169635,Metals
mp-13475,195.8684035,105.8425261,269.0626124,0.271051543,Metals
mp-8535,172.7974359,94.60389884,240.0109474,0.268504525,Metals
mp-1025205,143.760561,75.2982801,192.3177267,0.277039306,Metals
mp-1025262,113.2153705,78.49573097,191.2803294,0.218412308,Metals
mp-1025285,115.3075583,64.32281074,162.7127137,0.26481346,Metals
mp-1025316,133.7002262,86.07440699,212.6001765,0.234979037,Metals
mp-1025339,125.682717,84.93658521,207.9626007,0.224222755,Metals
mp-1025354,133.6754786,87.04593569,214.5648271,0.232480445,Metals
mp-1025357,141.919921,87.46309006,217.673069,0.244371019,Metals
mp-11705,130.9042503,85.37778451,210.3928574,0.232128818,Metals
mp-6624,129.3490857,84.43378419,208.0356385,0.231945485,Metals
mp-9211,139.8244759,87.78061045,217.7703721,0.240424115,Metals
mp-1024999,129.3394037,66.89651108,171.1775633,0.27942071,Metals
mp-570771,-5.69E+14,-1.55E+15,-2.44E+15,-0.213178158,Unknown
